Product Name,Review,Review_without_emoji,preprocess_text,preprocess_text1,aspects,price,quality,delivery cost,packaging,usability,design,customer service
"4L Leo Life Perfume Rose After Wash Fabric Conditioner Royale Liquid Fabric Softener with Fine French Fragrance for Freshness, Softness & Shine",I Ordered conditioner … but I received dish wash But anyway I return it …. But products are so valuable but customer service 👎,I Ordered conditioner … but I received dish wash But anyway I return it …. But products are so valuable but customer service thumbs down,i ordered conditioner  but i received dish wash but anyway i return it  but products are so valuable but customer service thumbs down,"['ordered', 'conditioner', 'received', 'dish', 'wash', 'anyway', 'return', 'products', 'valuable', 'customer', 'service', 'thumbs']",['packaging'],0,0,0,1,0,0,0
"4L Leo Life Perfume Rose After Wash Fabric Conditioner Royale Liquid Fabric Softener with Fine French Fragrance for Freshness, Softness & Shine",This fabric softener is soo good and affordable too. I hope to buy more in future. Thank you for great customer service.,This fabric softener is soo good and affordable too. I hope to buy more in future. Thank you for great customer service.,this fabric softener is soo good and affordable too i hope to buy more in future thank you for great customer service,"['fabric', 'softener', 'soo', 'good', 'affordable', 'hope', 'buy', 'future', 'thank', 'great', 'customer', 'service']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
"4L Leo Life Perfume Rose After Wash Fabric Conditioner Royale Liquid Fabric Softener with Fine French Fragrance for Freshness, Softness & Shine","useless product. After wash don't get the fragrance, I get only the washing powder fragrance. supplier inform manufacture not to cheat the consumers. ","useless product. After wash don't get the fragrance, I get only the washing powder fragrance. supplier inform manufacture not to cheat the consumers. ",useless product after wash dont get the fragrance i get only the washing powder fragrance supplier inform manufacture not to cheat the consumers ,"['useless', 'product', 'wash', 'dont', 'get', 'fragrance', 'get', 'washing', 'powder', 'fragrance', 'supplier', 'inform', 'manufacture', 'cheat', 'consumers']","['quality', 'packaging']",0,1,0,1,0,0,0
"4L Leo Life Perfume Rose After Wash Fabric Conditioner Royale Liquid Fabric Softener with Fine French Fragrance for Freshness, Softness & Shine","I ordered 1 of 4L Care And Hygiene Toilet Bowl Cleaner, Blue, Toilet Cleaner with 10x Power Clean Gel Formula helps remove tough stains and 1 of 4L Comfort Perfume Rose After Wash Fabric Conditioner Royale Liquid but I received 2 of 4L Comfort Perfume Rose After Wash Fabric Conditioner Royale Liquid and managed to share with a friend Anyway thank you for speedy delivery. ","I ordered 1 of 4L Care And Hygiene Toilet Bowl Cleaner, Blue, Toilet Cleaner with 10x Power Clean Gel Formula helps remove tough stains and 1 of 4L Comfort Perfume Rose After Wash Fabric Conditioner Royale Liquid but I received 2 of 4L Comfort Perfume Rose After Wash Fabric Conditioner Royale Liquid and managed to share with a friend Anyway thank you for speedy delivery. ",i ordered 1 of 4l care and hygiene toilet bowl cleaner blue toilet cleaner with 10x power clean gel formula helps remove tough stains and 1 of 4l comfort perfume rose after wash fabric conditioner royale liquid but i received 2 of 4l comfort perfume rose after wash fabric conditioner royale liquid and managed to share with a friend anyway thank you for speedy delivery ,"['ordered', '1', '4l', 'care', 'hygiene', 'toilet', 'bowl', 'cleaner', 'blue', 'toilet', 'cleaner', '10x', 'power', 'clean', 'gel', 'formula', 'helps', 'remove', 'tough', 'stains', '1', '4l', 'comfort', 'perfume', 'rose', 'wash', 'fabric', 'conditioner', 'royale', 'liquid', 'received', '2', '4l', 'comfort', 'perfume', 'rose', 'wash', 'fabric', 'conditioner', 'royale', 'liquid', 'managed', 'share', 'friend', 'anyway', 'thank', 'speedy', 'delivery']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
"4L Leo Life Perfume Rose After Wash Fabric Conditioner Royale Liquid Fabric Softener with Fine French Fragrance for Freshness, Softness & Shine",when we open the bottle it comes a good & nice smell but when we put the liquid in to the cloths it doesn't shows any different & it doesn't come even a good smell.,when we open the bottle it comes a good & nice smell but when we put the liquid in to the cloths it doesn't shows any different & it doesn't come even a good smell.,when we open the bottle it comes a good  nice smell but when we put the liquid in to the cloths it doesnt shows any different  it doesnt come even a good smell,"['open', 'bottle', 'comes', 'good', 'nice', 'smell', 'put', 'liquid', 'cloths', 'doesnt', 'shows', 'different', 'doesnt', 'come', 'even', 'good', 'smell']","['quality', 'packaging']",0,1,0,1,0,0,0
"4L Leo Life Perfume Rose After Wash Fabric Conditioner Royale Liquid Fabric Softener with Fine French Fragrance for Freshness, Softness & Shine",fast delivery 🚚🚚 but quality is not good,fast delivery delivery truckdelivery truck but quality is not good,fast delivery delivery truckdelivery truck but quality is not good,"['fast', 'delivery', 'delivery', 'truckdelivery', 'truck', 'quality', 'good']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
"4L Leo Life Perfume Rose After Wash Fabric Conditioner Royale Liquid Fabric Softener with Fine French Fragrance for Freshness, Softness & Shine",Good products for a reasonable price ,Good products for a reasonable price ,good products for a reasonable price ,"['good', 'products', 'reasonable', 'price']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
"4L Leo Life Perfume Rose After Wash Fabric Conditioner Royale Liquid Fabric Softener with Fine French Fragrance for Freshness, Softness & Shine",good product . cheaper . thankyou ,good product . cheaper . thankyou ,good product  cheaper  thankyou ,"['good', 'product', 'cheaper', 'thankyou']","['price', 'quality', 'packaging']",1,1,0,1,0,0,0
"4L Leo Life Perfume Rose After Wash Fabric Conditioner Royale Liquid Fabric Softener with Fine French Fragrance for Freshness, Softness & Shine",The product came on time . Very good product,The product came on time . Very good product,the product came on time  very good product,"['product', 'came', 'time', 'good', 'product']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",WELL PACKED Item as described Quickly delivered,WELL PACKED Item as described Quickly delivered,well packed item as described quickly delivered,"['well', 'packed', 'item', 'described', 'quickly', 'delivered']",['packaging'],0,0,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",Thank you Darz & Unilever,Thank you Darz & Unilever,thank you darz  unilever,"['thank', 'darz', 'unilever']",['packaging'],0,0,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",Packed nicely. Delivered on time.,Packed nicely. Delivered on time.,packed nicely delivered on time,"['packed', 'nicely', 'delivered', 'time']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg","There was a tear in the package and it has spilled some of the detergent powder. Not satisfied, should have used more of a solid packaging","There was a tear in the package and it has spilled some of the detergent powder. Not satisfied, should have used more of a solid packaging",there was a tear in the package and it has spilled some of the detergent powder not satisfied should have used more of a solid packaging,"['tear', 'package', 'spilled', 'detergent', 'powder', 'satisfied', 'used', 'solid', 'packaging']","['quality', 'packaging']",0,1,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",Recommended for guys who interested of buying from this site well packed delivered in time .,Recommended for guys who interested of buying from this site well packed delivered in time .,recommended for guys who interested of buying from this site well packed delivered in time ,"['recommended', 'guys', 'interested', 'buying', 'site', 'well', 'packed', 'delivered', 'time']","['delivery cost', 'packaging']",0,0,1,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",Great product! No issues! As good as purchasing in a store but a lot easier 😊,Great product! No issues! As good as purchasing in a store but a lot easier smiling face with smiling eyes,great product no issues as good as purchasing in a store but a lot easier smiling face with smiling eyes,"['great', 'product', 'issues', 'good', 'purchasing', 'store', 'lot', 'easier', 'smiling', 'face', 'smiling', 'eyes']","['quality', 'packaging']",0,1,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",Wrong item delivered and returned. Still refund has not been made ,Wrong item delivered and returned. Still refund has not been made ,wrong item delivered and returned still refund has not been made ,"['wrong', 'item', 'delivered', 'returned', 'still', 'refund', 'made']",['packaging'],0,0,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",product was not delivered. please deliver it. Don't cheat,product was not delivered. please deliver it. Don't cheat,product was not delivered please deliver it dont cheat,"['product', 'delivered', 'please', 'deliver', 'dont', 'cheat']",['packaging'],0,0,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",super and very good discounts and good every is perfect ,super and very good discounts and good every is perfect ,super and very good discounts and good every is perfect ,"['super', 'good', 'discounts', 'good', 'every', 'perfect']","['quality', 'delivery cost', 'packaging']",0,1,1,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",there were holes in the bags small damage,there were holes in the bags small damage,there were holes in the bags small damage,"['holes', 'bags', 'small', 'damage']",['packaging'],0,0,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",Some of the bags had tiny holes ,Some of the bags had tiny holes ,some of the bags had tiny holes ,"['bags', 'tiny', 'holes']",['packaging'],0,0,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",Bag had a tiny hole,Bag had a tiny hole,bag had a tiny hole,"['bag', 'tiny', 'hole']",['packaging'],0,0,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",Good for front loading machines low studs ,Good for front loading machines low studs ,good for front loading machines low studs ,"['good', 'front', 'loading', 'machines', 'low', 'studs']","['quality', 'packaging']",0,1,0,1,0,0,0
"Surf Excel Matic Front Load Detergent Powder, 1kg",Items safely packed. Well done.,Items safely packed. Well done.,items safely packed well done,"['items', 'safely', 'packed', 'well', 'done']",['packaging'],0,0,0,1,0,0,0
"Sunlight Yellow Detegent Soap Multipack, 330g","Product quality is excellent... Newly manufactured and fresh, expiry date is not even closer... Original product directly from official store of the company... Unbelievable price with a good discount from daraz and credit card... Definitely worth for the money... Packaging was perfect and no damages what so ever... Shipped within a day to Matale... Seller and the item highly recommended...","Product quality is excellent... Newly manufactured and fresh, expiry date is not even closer... Original product directly from official store of the company... Unbelievable price with a good discount from daraz and credit card... Definitely worth for the money... Packaging was perfect and no damages what so ever... Shipped within a day to Matale... Seller and the item highly recommended...",product quality is excellent newly manufactured and fresh expiry date is not even closer original product directly from official store of the company unbelievable price with a good discount from daraz and credit card definitely worth for the money packaging was perfect and no damages what so ever shipped within a day to matale seller and the item highly recommended,"['product', 'quality', 'excellent', 'newly', 'manufactured', 'fresh', 'expiry', 'date', 'even', 'closer', 'original', 'product', 'directly', 'official', 'store', 'company', 'unbelievable', 'price', 'good', 'discount', 'daraz', 'credit', 'card', 'definitely', 'worth', 'money', 'packaging', 'perfect', 'damages', 'ever', 'shipped', 'within', 'day', 'matale', 'seller', 'item', 'highly', 'recommended']","['price', 'quality', 'packaging', 'customer service']",1,1,0,1,0,0,1
